,city,mar_status,age,xaccount_age,cred_limit,this_bill_rate,this_bill_mp,last_mp_days,six_bill_num,six_bill_avg_amt,six_cycle_mp_num,six_cycle_mp_avg_amt,six_bill_avg_debt_rate,six_bill_low_repay_num,epp_nbr_12m,alop_nbr_12m,epp_avg_amt_12m,alop_avg_amt_12m,consume_num_session12,consume_num_session6,consume_num_session3,consume_num_session,consume_amt_session12,consume_amt_session6,consume_amt_session3,consume_amt_session,month_avg_use_year,month_avg_use_month6,month_avg_use_month3,y
2109,130.0,0.0,43.0,11.0,32500.0,0.14704984599999998,17704.28,272.0,6.0,13906.81,0.0,0.0,1.4386355169999998,3.0,1.0,0.0,584.0,0.0,4.0,2.0,2.0,0.0,24500.0,7500.0,7500.0,0.0,0.094230769,0.041666667000000004,0.076923077,0.0
9801,136.0,2.0,23.0,19.0,39000.0,0.283762564,5225.0,40.0,6.0,8041.05,1.0,10000.0,1.754410909,3.0,4.0,3.0,3000.0,2750.0,13.0,7.0,3.0,2.0,102600.0,49500.0,16500.0,5500.0,0.245454545,0.21153846199999998,0.141025641,1.0
1394,26.0,2.0,24.0,19.0,8000.0,0.0822475,4349.61,9999.0,6.0,4494.18,0.0,0.0,0.829694769,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,273.0,230.0,0.0,0.0,0.00284375,0.004791667,0.0,0.0
8400,94.0,0.0,48.0,67.0,25000.0,0.9844,23374.31,456.0,6.0,20514.63,0.0,0.0,3.4191050000000005,0.0,0.0,0.0,0.0,0.0,41.0,21.0,10.0,3.0,235304.92,142463.0,71580.0,24610.0,0.784349733,0.949753333,0.9544,1.0
9643,27.0,0.0,38.0,10.0,30000.0,0.8,22800.0,9999.0,6.0,16602.75,0.0,0.0,1.593864,0.0,1.0,0.0,1662.5,0.0,17.0,10.0,5.0,2.0,135313.28,109258.0,70758.0,24000.0,0.501160296,0.606988889,0.7862,1.0
6231,28.0,2.0,25.0,17.0,12000.0,0.9853991670000001,11231.44,9999.0,6.0,7322.3,0.0,0.0,1.46446,0.0,0.0,0.0,0.0,0.0,67.0,22.0,13.0,9.0,111588.95,51736.93,30916.57,11816.79,0.8453708329999999,0.7185684720000001,0.858793611,0.0
6345,45.0,0.0,31.0,8.0,30000.0,0.119904,3212.54,136.0,6.0,2302.98,1.0,2586.0,0.230298,3.0,2.0,0.0,450.33,0.0,4.0,2.0,0.0,0.0,5404.0,4798.0,0.0,0.0,0.036026667000000005,0.036907692,0.0,0.0
9443,68.0,2.0,31.0,85.0,94000.0,0.364441915,25473.78,119.0,6.0,39882.73,1.0,89297.33,5.9824095,3.0,2.0,0.0,14130.83,0.0,60.0,44.0,24.0,9.0,177272.82,82733.82,57726.92,26792.1,0.157156755,0.14669117,0.20470539,1.0
7713,30.0,0.0,37.0,5.0,8000.0,0.999125,7585.75,9999.0,5.0,7862.4,0.0,0.0,0.5241600000000001,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,1.0,39483.0,39483.0,23882.0,7985.0,0.987075,0.987075,0.995083333,0.0
9261,16.0,0.0,52.0,78.0,35000.0,0.598151714,18187.04,181.0,6.0,6894.87,0.0,0.0,0.8273844000000001,2.0,3.0,0.0,2096.89,0.0,12.0,5.0,5.0,4.0,104021.12,36725.0,36725.0,19125.0,0.24766933300000002,0.174880952,0.349761905,1.0
1512,68.0,2.0,37.0,66.0,77000.0,0.413028571,30311.84,869.0,6.0,32947.13,0.0,0.0,5.9009785070000005,0.0,5.0,0.0,6384.27,0.0,317.0,182.0,135.0,53.0,601638.97,197116.4,110864.12,32261.2,0.651124426,0.42665887399999997,0.479931255,0.0
4450,21.0,0.0,37.0,25.0,15000.0,0.546889333,1965.44,433.0,6.0,3672.07,1.0,2109.95,0.8011789090000001,1.0,4.0,0.0,1075.42,0.0,32.0,32.0,32.0,8.0,27531.5,27531.5,27531.5,6969.0,0.611811111,0.611811111,0.611811111,0.0
7162,121.0,0.0,47.0,72.0,39000.0,0.626415897,18872.9,142.0,6.0,12294.59,1.0,16660.89,1.341228,1.0,2.0,0.0,3621.66,0.0,65.0,33.0,24.0,9.0,151755.7,57321.09,39341.2,19831.8,0.324264316,0.244961923,0.33624957299999997,0.0
8947,68.0,0.0,35.0,22.0,5000.0,0.130626,1355.2,30.0,6.0,2584.73,1.0,1079.59,1.7231533330000002,4.0,4.0,1.0,288.13,833.33,28.0,13.0,8.0,2.0,4588.3,1760.0,1345.3,337.0,0.07647166700000001,0.058666667,0.089686667,1.0
876,26.0,2.0,25.0,15.0,2000.0,1.0,1898.94,9999.0,6.0,1703.07,0.0,0.0,0.2554605,0.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,1.0,23882.99,11981.0,5969.0,1992.0,0.995124583,0.998416667,0.994833333,0.0
6588,10.0,2.0,26.0,11.0,2500.0,0.91,2161.25,9999.0,6.0,1167.29,0.0,0.0,0.14007479999999997,0.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,4.0,12046.0,8176.0,4306.0,2275.0,0.688342857,0.60562963,0.574133333,0.0
2597,28.0,2.0,39.0,62.0,111000.0,0.080697117,41.8,12.0,6.0,27479.49,3.0,32239.23667,2.1983592,2.0,8.0,4.0,15581.58,11833.33,19.0,12.0,4.0,0.0,174709.75,119788.75,59296.0,0.0,0.15571279,0.18834709100000002,0.17806606600000002,0.0
2297,16.0,0.0,36.0,15.0,18000.0,0.567555556,9697.6,9999.0,6.0,13576.01,0.0,0.0,0.72728625,0.0,0.0,0.0,0.0,0.0,21.0,10.0,3.0,1.0,135476.33,101072.34,47813.0,10208.0,0.645125381,0.9358549999999999,0.8854259259999999,0.0
9656,3.0,0.0,33.0,23.0,6000.0,0.6673899999999999,3334.5,164.0,6.0,2247.97,0.0,0.0,0.999097778,4.0,2.0,2.0,385.42,916.67,12.0,7.0,2.0,1.0,9237.54,4282.0,3610.0,3510.0,0.144336563,0.122342857,0.20055555600000002,1.0
4081,19.0,2.0,31.0,2.0,20000.0,0.0004,17107.6,9999.0,2.0,19236.0,0.0,0.0,2.30832,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20000.0,20000.0,20000.0,0.0,0.5,0.5,0.5,0.0
7124,49.0,2.0,26.0,14.0,45000.0,0.984933333,42105.9,9999.0,6.0,18051.0,0.0,0.0,1.666246154,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,2.0,241157.0,126357.0,88242.0,44322.0,0.446587037,0.46798888899999996,0.653644444,0.0
884,94.0,0.0,33.0,84.0,38000.0,0.080349737,483.99,83.0,6.0,5920.66,1.0,30399.44,1.5445200000000001,2.0,1.0,0.0,2533.29,0.0,9.0,6.0,2.0,1.0,37335.0,36206.0,873.0,500.0,0.081875,0.158798246,0.007657895,0.0
7299,91.0,2.0,25.0,5.0,23000.0,0.47826087,10450.0,9999.0,5.0,5227.8,0.0,0.0,0.627336,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,27200.0,27200.0,22000.0,11000.0,0.298901099,0.298901099,0.36065573799999995,0.0
490,32.0,0.0,40.0,15.0,45000.0,0.5298615560000001,20821.72,193.0,6.0,12128.23,0.0,0.0,0.14553876,1.0,2.0,0.0,2407.73,0.0,72.0,35.0,13.0,7.0,150832.19,59845.2,36830.2,21889.6,0.27931887,0.221648889,0.272816296,0.0
1401,47.0,2.0,27.0,23.0,14000.0,0.38703928600000004,6669.91,288.0,6.0,4476.66,0.0,0.0,0.895332,4.0,1.0,0.0,366.01,0.0,132.0,70.0,50.0,9.0,12956.01,4438.67,2833.08,862.98,0.077119107,0.05284131,0.067454286,0.0
339,135.0,0.0,39.0,65.0,11000.0,0.44961,4698.07,812.0,6.0,2582.23,0.0,0.0,0.563395636,0.0,0.0,0.0,0.0,0.0,37.0,25.0,23.0,15.0,44436.18,18078.23,8393.38,4945.71,0.33663772700000005,0.273912576,0.254344848,0.0
5238,11.0,2.0,27.0,12.0,10000.0,0.086103,0.0,141.0,6.0,2316.04,1.0,5000.0,0.275173069,4.0,1.0,1.0,416.67,416.67,1.0,1.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.041666667000000004,0.083333333,0.0,0.0
822,46.0,0.0,41.0,76.0,92500.0,0.010332,907.92,9999.0,6.0,535.01,0.0,0.0,0.04012575,0.0,0.0,0.0,0.0,0.0,117.0,38.0,14.0,7.0,106985.78,4045.57,1957.31,955.71,0.096383586,0.007289315,0.007053369,0.0
492,112.0,2.0,27.0,14.0,19500.0,0.026051282000000002,482.6,9999.0,6.0,3013.93,0.0,0.0,0.516673714,3.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,0.0,838.76,459.8,0.0,0.0,0.003654728,0.003929915,0.0,0.0
6471,32.0,0.0,28.0,19.0,6000.0,0.17640166699999998,4894.59,546.0,6.0,4741.65,0.0,0.0,1.724236364,4.0,0.0,2.0,0.0,1083.33,8.0,3.0,1.0,1.0,14963.38,10984.88,1008.0,1008.0,0.21075183100000003,0.30513555600000003,0.055999999999999994,0.0
8149,105.0,0.0,30.0,23.0,52000.0,0.187790385,6955.9,119.0,6.0,4734.94,1.0,6509.0,0.811704,3.0,8.0,0.0,1525.75,0.0,15.0,8.0,3.0,3.0,27651.5,15851.5,7322.0,7322.0,0.053796693,0.060501908,0.053838235,1.0
3642,131.0,0.0,49.0,73.0,10000.0,0.013706,0.0,9999.0,6.0,12731.85,0.0,0.0,2.9957294119999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,68.0,2.0,34.0,18.0,23000.0,0.121501739,2646.62,57.0,6.0,10389.96,1.0,2751.83,4.155983999999999,0.0,2.0,1.0,256.4,3333.33,373.0,100.0,41.0,9.0,94101.66,45565.14,25124.48,2722.54,0.48011051,0.386145254,0.364122899,0.0
8636,1.0,0.0,27.0,12.0,9000.0,0.575961111,3922.45,91.0,6.0,2454.73,2.0,1111.145,0.981892,1.0,8.0,0.0,1054.73,0.0,134.0,30.0,8.0,4.0,26427.19,14634.54,7111.9,4108.9,0.266941313,0.27101,0.26340370399999996,1.0
2622,11.0,0.0,28.0,5.0,20000.0,0.6842,12966.55,9999.0,5.0,9545.71,0.0,0.0,0.409101857,1.0,0.0,2.0,0.0,1666.67,13.0,13.0,13.0,12.0,13719.0,13719.0,13719.0,13684.0,0.342975,0.342975,0.342975,0.0
5898,0.0,2.0,31.0,15.0,100000.0,0.945825,85124.25,9999.0,1.0,94582.5,0.0,0.0,19.23711864,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,94582.5,94582.5,94582.5,94582.5,0.945825,0.945825,0.945825,0.0
5345,57.0,2.0,25.0,8.0,15000.0,0.335,4773.75,9999.0,5.0,2376.89,0.0,0.0,0.2852268,1.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,1.0,8012.7,8012.7,5964.9,5025.0,0.133545,0.133545,0.132553333,0.0
3720,96.0,0.0,39.0,15.0,4500.0,0.9779577779999999,4180.77,9999.0,4.0,2150.42,0.0,0.0,0.17920166699999998,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4400.81,4400.81,4400.81,4400.81,0.9779577779999999,0.9779577779999999,0.9779577779999999,0.0
4020,126.0,0.0,44.0,21.0,13000.0,0.466984615,5766.94,9999.0,6.0,9394.09,0.0,0.0,0.70455675,0.0,0.0,0.0,0.0,0.0,33.0,29.0,24.0,13.0,110864.56,66914.56,30607.76,6070.8,0.7106702559999999,0.857878974,0.7848143590000001,0.0
4888,132.0,0.0,43.0,83.0,80500.0,0.0,22618.18,1136.0,6.0,70582.43,0.0,0.0,1.69397832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,46.0,2.0,29.0,12.0,32000.0,0.36216593799999997,9490.41,198.0,6.0,2860.36,0.0,0.0,0.381381333,6.0,4.0,0.0,1885.4,0.0,15.0,1.0,1.0,1.0,82655.8,9999.0,9999.0,9999.0,0.324140392,0.064096154,0.114931034,0.0
7981,35.0,2.0,34.0,130.0,20000.0,0.0384,729.6,9999.0,6.0,329.14,0.0,0.0,0.075955385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,0.0,0.0,26.0,1.0,2000.0,0.64149,1154.68,9999.0,1.0,1282.98,0.0,0.0,0.1539576,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1282.98,1282.98,1282.98,1282.98,0.64149,0.64149,0.64149,0.0
2837,49.0,0.0,41.0,21.0,20000.0,0.0006,14195.13,596.0,6.0,17072.92,0.0,0.0,2.560938,0.0,1.0,0.0,208.33,0.0,41.0,16.0,4.0,0.0,129990.0,92355.0,34130.0,0.0,0.541625,0.769625,0.5688333329999999,0.0
9539,112.0,2.0,29.0,75.0,36000.0,0.33827694399999997,11534.95,36.0,6.0,9364.42,1.0,8558.85,2.080982222,1.0,6.0,0.0,1022.32,0.0,101.0,61.0,50.0,32.0,31318.59,20006.03,19410.07,12889.07,0.09726270199999999,0.120518253,0.220568977,1.0
3360,34.0,0.0,55.0,2.0,20000.0,0.669,12369.0,9999.0,2.0,13010.0,0.0,0.0,3.1224,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,26380.0,26380.0,26380.0,13380.0,0.6595,0.6595,0.6595,0.0
9706,34.0,0.0,48.0,4.0,50000.0,0.4775867999999999,15226.6,60.0,4.0,21944.95,2.0,23554.0,1.79142449,1.0,2.0,0.0,3925.67,0.0,6.0,6.0,3.0,2.0,65000.0,65000.0,27000.0,16000.0,0.325,0.325,0.18,1.0
2583,132.0,0.0,38.0,7.0,50000.0,0.8,38000.0,9999.0,6.0,21539.23,0.0,0.0,2.3497341819999997,3.0,0.0,1.0,0.0,4166.67,4.0,3.0,1.0,1.0,190000.0,140000.0,40000.0,40000.0,0.542857143,0.46666666700000003,0.26666666699999997,0.0
5012,132.0,2.0,23.0,10.0,26000.0,0.08884615400000001,22340.62,226.0,6.0,12141.61,0.0,0.0,0.7284965999999999,2.0,2.0,0.0,1559.8,0.0,22.0,11.0,10.0,2.0,70053.49,45009.89,35009.89,2110.0,0.321346284,0.326158623,0.44884474399999996,0.0
7526,13.0,2.0,23.0,13.0,22500.0,0.11252222199999999,19235.02,333.0,6.0,11388.94,0.0,0.0,1.3666728000000001,4.0,1.0,1.0,328.36,2083.33,17.0,11.0,10.0,0.0,25852.5,19052.0,18044.0,0.0,0.104454545,0.14112592599999998,0.267318519,0.0
43,51.0,2.0,23.0,2.0,45000.0,0.241250222,10277.38,9999.0,2.0,5806.82,0.0,0.0,0.6968184000000001,1.0,1.0,0.0,356.02,0.0,4.0,4.0,4.0,3.0,11568.29,11568.29,11568.29,7296.09,0.128536556,0.128536556,0.128536556,0.0
9927,91.0,2.0,34.0,18.0,4100.0,0.790487805,3078.95,9999.0,6.0,464.28,0.0,0.0,0.11142719999999999,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,5998.11,3251.11,3251.11,3241.0,0.11360056800000001,0.126012016,0.264317886,1.0
447,35.0,0.0,34.0,8.0,30000.0,0.227226,15992.18,135.0,6.0,7732.35,1.0,6653.05,0.793061538,2.0,1.0,1.0,554.42,1666.67,95.0,67.0,45.0,11.0,33177.57,26431.76,18556.43,6182.36,0.174618789,0.176211733,0.20618255600000002,0.0
270,35.0,0.0,32.0,15.0,6000.0,0.906711667,4421.92,315.0,6.0,2168.22,0.0,0.0,0.8393109679999999,0.0,1.0,0.0,432.27,0.0,31.0,17.0,11.0,3.0,32865.15,22854.7,14496.7,5000.0,0.456460417,0.634852778,0.805372222,0.0
4366,102.0,2.0,25.0,10.0,30000.0,0.8614200000000001,24550.47,9999.0,6.0,23418.66,0.0,0.0,2.341866,0.0,0.0,0.0,0.0,0.0,32.0,17.0,5.0,3.0,211430.67,175605.88,85834.6,25834.6,0.7830765559999999,0.9755882220000001,0.953717778,0.0
9662,110.0,2.0,25.0,15.0,15000.0,0.578430667,2950.4,30.0,6.0,5382.31,4.0,3973.895,1.076462,1.0,10.0,0.0,3020.46,0.0,87.0,58.0,28.0,5.0,51286.76,27053.27,17082.44,5490.55,0.284926444,0.300591889,0.37960977799999995,1.0
511,23.0,2.0,33.0,105.0,16500.0,0.008612121,12144.09,1094.0,6.0,13728.53,0.0,0.0,2.745706,1.0,0.0,0.0,0.0,0.0,32.0,14.0,5.0,1.0,168059.6,67630.1,17666.1,142.1,0.848785859,0.6831323229999999,0.356890909,0.0
6467,84.0,0.0,31.0,84.0,21000.0,0.37697571399999996,7520.67,1168.0,6.0,13508.05,0.0,0.0,2.419352239,0.0,0.0,1.0,0.0,8750.0,131.0,50.0,17.0,4.0,107506.44,58657.25,28969.09,7916.49,0.426612857,0.46553373,0.459826825,0.0
4989,52.0,0.0,42.0,55.0,7000.0,0.056785714,6566.3,9999.0,6.0,5987.64,0.0,0.0,1.6709693019999998,3.0,0.0,0.0,0.0,0.0,13.0,7.0,4.0,1.0,3290.24,1931.74,1225.0,397.5,0.039169524,0.04599381,0.058333333,0.0
8640,55.0,0.0,44.0,8.0,12000.0,0.278193333,3688.86,60.0,6.0,3339.31,1.0,1004.01,0.26714479999999996,2.0,1.0,4.0,83.67,916.67,5.0,4.0,1.0,0.0,1652.26,1515.97,1004.01,0.0,0.019669762,0.022293676000000002,0.027889167000000003,1.0
4363,1.0,0.0,33.0,94.0,90000.0,0.23435688899999998,20186.97,634.0,6.0,16075.64,0.0,0.0,0.6430256,0.0,0.0,0.0,0.0,0.0,1566.0,798.0,487.0,195.0,281194.63,108502.76,56680.0,21251.12,0.374926173,0.278212205,0.269904762,0.0
4329,67.0,0.0,33.0,5.0,2000.0,1.00675,1893.81,9999.0,3.0,2019.93,0.0,0.0,0.13466199999999998,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,4.0,5576.9,5576.9,5576.9,1985.5,0.929483333,0.929483333,0.929483333,0.0
4093,115.0,0.0,41.0,18.0,13000.0,0.359576923,2382.6,46.0,6.0,3996.29,1.0,3308.0,1.49860875,1.0,6.0,0.0,1891.58,0.0,30.0,9.0,5.0,2.0,45939.55,27538.69,15491.0,2500.0,0.35612054299999996,0.399111449,0.39720512799999996,0.0
6160,90.0,2.0,34.0,19.0,16500.0,0.10979393900000001,973.3,256.0,6.0,4135.91,0.0,0.0,0.9731552940000001,1.0,1.0,0.0,983.25,0.0,25.0,14.0,9.0,1.0,54941.55,23800.7,12070.9,997.0,0.27748257600000004,0.240411111,0.24385656600000002,0.0
2845,53.0,2.0,31.0,24.0,2000.0,0.15628499999999998,913.61,191.0,6.0,1250.11,0.0,0.0,0.319177021,2.0,1.0,0.0,52.1,0.0,9.0,3.0,0.0,0.0,2109.9,567.5,0.0,0.0,0.0879125,0.047291667,0.0,0.0
4383,1.0,0.0,38.0,92.0,60000.0,0.12500133300000002,11094.38,51.0,6.0,13269.64,1.0,15594.76,1.027326968,1.0,1.0,3.0,1299.56,2666.67,99.0,78.0,37.0,9.0,36463.19,17308.53,6952.4,1051.1,0.050643319000000006,0.04807925,0.038624444,0.0
3139,121.0,0.0,47.0,55.0,73500.0,0.008008163,559.17,9999.0,6.0,504.51,0.0,0.0,0.0201804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4829,81.0,2.0,28.0,5.0,21000.0,0.130517143,2603.82,9999.0,5.0,1016.32,0.0,0.0,0.146937831,1.0,0.0,0.0,0.0,0.0,59.0,59.0,56.0,22.0,5702.11,5702.11,5224.1,2770.76,0.065541494,0.065541494,0.09165087699999999,0.0
2950,81.0,0.0,29.0,10.0,3000.0,0.167666667,2816.28,9999.0,6.0,2450.09,0.0,0.0,0.163339333,5.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,6587.0,3629.0,495.0,495.0,0.219566667,0.201611111,0.055,0.0
512,1.0,0.0,35.0,10.0,50000.0,0.545966,25933.38,9999.0,6.0,33420.73,0.0,0.0,13.368292000000002,0.0,0.0,0.0,0.0,0.0,45.0,45.0,18.0,6.0,234397.1,234397.1,107379.5,27290.3,0.669706,0.781323667,0.7158633329999999,0.0
7934,36.0,0.0,40.0,73.0,100000.0,0.19318629999999998,15691.61,330.0,6.0,29045.21,0.0,0.0,0.8713563,0.0,8.0,0.0,9039.61,0.0,301.0,143.0,88.0,17.0,367245.84,141207.23,96774.09,16560.06,0.3060382,0.23534538300000002,0.3225803,0.0
810,68.0,0.0,28.0,15.0,29000.0,0.009327586,18666.56,9999.0,6.0,10871.89,0.0,0.0,1.5531271430000002,2.0,0.0,0.0,0.0,0.0,148.0,59.0,34.0,2.0,113792.4,49323.86,21058.9,262.5,0.351211111,0.28347046,0.242056322,0.0
8908,60.0,0.0,32.0,3.0,20000.0,0.397889,5272.54,30.0,3.0,7633.5,1.0,14098.66,1.145025,2.0,1.0,0.0,1174.89,0.0,6.0,6.0,6.0,1.0,20440.7,20440.7,20440.7,5600.0,0.34067833299999994,0.34067833299999994,0.34067833299999994,1.0
6081,77.0,0.0,38.0,19.0,19500.0,0.850666667,15752.49,9999.0,6.0,9520.2,0.0,0.0,0.761616,0.0,0.0,0.0,0.0,0.0,37.0,13.0,8.0,3.0,122177.85,72861.0,41066.0,16576.0,0.5221275639999999,0.62274359,0.7019829059999999,0.0
815,94.0,2.0,29.0,56.0,113500.0,0.264176035,18322.04,1668.0,6.0,19862.15,0.0,0.0,1.0883369859999998,1.0,0.0,2.0,0.0,6083.33,51.0,25.0,19.0,5.0,124109.11,82347.31,45951.8,26911.0,0.116863569,0.126493564,0.134953891,0.0
3309,52.0,2.0,33.0,9.0,45000.0,0.065658889,15703.75,9999.0,6.0,16451.73,0.0,0.0,2.946578507,0.0,7.0,0.0,3693.33,0.0,16.0,9.0,3.0,0.0,99580.88,55260.88,19800.0,0.0,0.24587871600000002,0.204669926,0.146666667,0.0
9879,3.0,2.0,37.0,66.0,52000.0,0.208459423,6870.59,60.0,6.0,14886.41,2.0,13358.975,1.35331,1.0,4.0,0.0,4157.2,0.0,35.0,20.0,11.0,3.0,78505.0,53147.2,30392.2,7208.2,0.125809295,0.17034359,0.194821795,1.0
279,18.0,0.0,30.0,54.0,96000.0,0.547422917,40484.81,144.0,6.0,37775.94,1.0,21490.6,3.3578613330000002,1.0,16.0,1.0,10934.77,12500.0,74.0,35.0,20.0,7.0,354191.7,175374.0,113632.0,42573.0,0.307458073,0.30446875,0.39455555600000003,0.0
5940,21.0,0.0,34.0,11.0,3000.0,0.812,2786.35,9999.0,6.0,2560.15,0.0,0.0,0.404234211,0.0,0.0,0.0,0.0,0.0,22.0,12.0,6.0,1.0,34669.0,17397.0,8417.0,2428.0,1.155633333,0.9665,0.935222222,0.0
8670,80.0,0.0,34.0,6.0,8000.0,0.48712375,2898.07,30.0,6.0,2879.4,3.0,2689.913333,0.43191,1.0,3.0,0.0,672.48,0.0,31.0,31.0,17.0,5.0,12454.41,12454.41,5898.41,3064.41,0.259466875,0.259466875,0.245767083,1.0
7421,133.0,0.0,25.0,5.0,2000.0,0.31638499999999997,1310.78,9999.0,5.0,1446.09,0.0,0.0,0.433827,4.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,731.0,731.0,120.0,0.0,0.0731,0.0731,0.02,0.0
7831,0.0,2.0,29.0,3.0,15000.0,0.5360326670000001,8266.23,9999.0,3.0,6265.54,0.0,0.0,0.578357538,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,1265.8,1265.8,1265.8,605.0,0.028128889,0.028128889,0.028128889,0.0
4971,124.0,0.0,31.0,20.0,38500.0,0.7792207790000001,28500.0,9999.0,6.0,9069.88,0.0,0.0,0.7255904000000001,0.0,0.0,0.0,0.0,0.0,21.0,14.0,9.0,5.0,89533.21,75689.14,60411.0,30000.0,0.206060322,0.346403387,0.546705882,0.0
3881,1.0,2.0,31.0,85.0,133000.0,0.130924511,92708.69,9999.0,6.0,72891.26,0.0,0.0,8.746951199999998,4.0,0.0,0.0,0.0,0.0,706.0,320.0,149.0,57.0,139201.83,70539.97,31133.66,17412.96,0.102656217,0.117959816,0.09759768,0.0
3901,74.0,0.0,29.0,14.0,12500.0,0.5251856,5297.7,175.0,6.0,3567.28,0.0,0.0,0.4280736,1.0,1.0,0.0,987.8,0.0,59.0,22.0,14.0,5.0,84461.25,18565.73,13760.81,5577.03,0.580489691,0.247543067,0.366954933,0.0
7189,84.0,2.0,22.0,15.0,5000.0,0.41200000000000003,1900.0,331.0,6.0,1651.52,1.0,1974.27,0.24466963,1.0,1.0,1.0,164.52,666.67,6.0,6.0,5.0,0.0,1383.0,1383.0,855.0,0.0,0.060130435,0.060130435,0.057,0.0
8550,102.0,0.0,30.0,9.0,20000.0,0.2073695,1897.04,30.0,6.0,4462.68,3.0,5280.033332999999,0.595024,0.0,9.0,0.0,2150.51,0.0,217.0,199.0,81.0,27.0,33141.78,25149.48,9083.2,2076.28,0.184121,0.209579,0.151386667,1.0
3454,102.0,0.0,36.0,8.0,50000.0,0.7622399999999999,36206.4,9999.0,6.0,20348.0,0.0,0.0,2.44176,0.0,0.0,0.0,0.0,0.0,42.0,42.0,35.0,14.0,142437.0,142437.0,107912.0,38112.0,0.35609250000000003,0.47479,0.719413333,0.0
8086,34.0,0.0,35.0,8.0,30000.0,0.445801,9838.29,91.0,6.0,6457.04,3.0,6033.91,0.5165632,1.0,4.0,0.0,2298.96,0.0,23.0,16.0,4.0,4.0,63080.47,43783.47,10349.08,10349.08,0.30038319,0.257549824,0.114989778,1.0
6175,16.0,2.0,31.0,83.0,20000.0,0.9999,18998.1,745.0,6.0,14111.85,0.0,0.0,0.83419803,0.0,0.0,0.0,0.0,0.0,16.0,6.0,4.0,2.0,318508.0,99103.0,59678.0,19998.0,0.98915528,0.825858333,0.994633333,0.0
2912,94.0,0.0,28.0,15.0,4000.0,0.9990000000000001,3795.67,9999.0,6.0,3566.39,0.0,0.0,0.972651818,0.0,0.0,0.0,0.0,0.0,13.0,6.0,3.0,1.0,44449.0,23910.0,11963.0,3988.0,0.955892473,0.99625,0.996916667,0.0
4835,17.0,0.0,39.0,81.0,10000.0,1.8435,17503.86,9999.0,6.0,4407.44,0.0,0.0,0.755561143,0.0,0.0,0.0,0.0,0.0,52.0,29.0,24.0,14.0,58805.25,37653.0,26675.0,18435.0,0.49004375,0.62755,0.889166667,0.0
1243,57.0,2.0,26.0,18.0,3000.0,0.006666666999999999,1394.05,101.0,6.0,1335.92,1.0,1809.4,0.5725371429999999,3.0,1.0,0.0,150.78,0.0,28.0,25.0,3.0,0.0,7940.85,6651.35,1553.98,0.0,0.220579167,0.369519444,0.17266444399999997,0.0
6793,84.0,0.0,37.0,55.0,10000.0,0.027089,9227.98,9999.0,6.0,8128.01,0.0,0.0,2.0320025,1.0,0.0,0.0,0.0,0.0,109.0,49.0,32.0,1.0,9824.4,6045.79,4242.73,270.89,0.08187,0.10076316699999999,0.141424333,0.0
4158,48.0,0.0,31.0,6.0,21000.0,0.85752381,17107.6,9999.0,5.0,9604.8,0.0,0.0,2.305152,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,48000.0,48000.0,37000.0,18000.0,0.516129032,0.516129032,0.587301587,0.0
8363,89.0,2.0,24.0,2.0,15000.0,0.741085333,9908.31,9999.0,2.0,5926.88,0.0,0.0,1.4817200000000001,1.0,0.0,2.0,0.0,166.67,4.0,4.0,4.0,2.0,10480.8,10480.8,10480.8,10429.8,0.34936,0.34936,0.34936,1.0
