id,y,city,mar_status,age,xaccount_age,cred_limit,this_bill_rate,this_bill_mp,last_mp_days,six_bill_num,six_bill_avg_amt,six_cycle_mp_num,six_cycle_mp_avg_amt,six_bill_avg_debt_rate,six_bill_low_repay_num,six_optial_mp_num,six_optial_mp_avg_amt,epp_nbr_12m,alop_nbr_12m,epp_avg_amt_12m,alop_avg_amt_12m,consume_num_session12,consume_num_session6,consume_num_session3,consume_num_session,consume_amt_session12,consume_amt_session6,consume_amt_session3,consume_amt_session,month_avg_use_year,month_avg_use_month6,month_avg_use_month3
37974.0,0.0,5.0,0.0,31.0,21.0,8000.0,0.0,2269.0,9999.0,6.0,8890.23,0.0,0.0,5.92682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37977.0,0.0,54.0,0.0,38.0,7.0,30000.0,0.49625,14143.12,9999.0,6.0,19123.26,0.0,0.0,1.639136571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,41.0,7.0,30469.29,30469.29,30469.29,14887.5,0.5078215,0.5078215,0.5078215
37990.0,0.0,29.0,2.0,34.0,3.0,15000.0,1.0082,14077.1,9999.0,3.0,9871.0,0.0,0.0,1.18452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,3.0,30121.8,30121.8,30121.8,15123.0,0.669373333,0.669373333,0.669373333
37995.0,0.0,112.0,2.0,24.0,4.0,15000.0,0.039988667,0.0,9999.0,4.0,570.52,0.0,0.0,0.159214884,1.0,0.0,0.0,1.0,0.0,299.92,0.0,24.0,24.0,10.0,0.0,4619.67,4619.67,3888.47,0.0,0.0769945,0.0769945,0.086410444
37997.0,0.0,13.0,2.0,25.0,15.0,2000.0,0.304,584.82,9999.0,6.0,373.54,0.0,0.0,0.037354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,6.0,3.0,5685.8,2550.8,1288.0,600.0,0.236908333,0.212566667,0.214666667
38001.0,0.0,84.0,0.0,35.0,6.0,8000.0,0.99975,7598.1,9999.0,5.0,6602.8,0.0,0.0,0.264112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,1.0,37990.0,37990.0,22990.0,7990.0,0.94975,0.94975,0.957916667
38008.0,0.0,102.0,2.0,21.0,1.0,6000.0,0.241213333,1302.55,9999.0,1.0,1467.28,0.0,0.0,0.293456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,1447.28,1447.28,1447.28,1447.28,0.241213333,0.241213333,0.241213333
38009.0,0.0,30.0,0.0,30.0,22.0,88000.0,0.3805975,31817.95,16.0,6.0,45936.05,2.0,5250.0,5.512326,1.0,0.0,0.0,1.0,0.0,41.67,0.0,36.0,36.0,36.0,17.0,115766.99,115766.99,115766.99,33472.58,0.657766989,0.657766989,0.657766989
38013.0,0.0,24.0,0.0,40.0,14.0,4500.0,0.250304444,372.91,53.0,6.0,1126.36,1.0,2218.56,0.168954,0.0,0.0,0.0,2.0,0.0,464.23,0.0,130.0,33.0,8.0,3.0,16669.7,6560.3,3507.0,710.0,0.308698148,0.242974074,0.259777778
38025.0,0.0,57.0,2.0,24.0,6.0,2000.0,1.0,1900.0,9999.0,2.0,2000.0,0.0,0.0,0.52173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4000.0,4000.0,4000.0,2000.0,1.0,1.0,1.0
38029.0,0.0,112.0,0.0,43.0,63.0,28500.0,0.24499193,5355.56,898.0,6.0,10991.26,0.0,0.0,0.4396504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,45.0,36.0,15.0,141634.5,63494.42,41404.42,7080.27,0.524572222,0.43193483,0.484262222
38036.0,0.0,133.0,2.0,26.0,14.0,5000.0,0.9816,4662.6,9999.0,6.0,2162.73,0.0,0.0,0.2595276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,3.0,1.0,28198.3,15099.1,11933.0,4900.0,0.57547551,0.559225926,0.795533333
38043.0,0.0,129.0,0.0,28.0,8.0,8000.0,0.522745,3972.86,9999.0,6.0,2990.69,0.0,0.0,0.4486035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,86.0,52.0,13.0,25851.01,20978.01,11407.99,4181.96,0.403922031,0.437041875,0.475332917
38047.0,0.0,74.0,0.0,28.0,8.0,15000.0,0.805986667,11484.46,9999.0,6.0,10083.19,0.0,0.0,1.5124785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,29.0,21.0,12.0,100129.91,70537.4,42032.1,12081.8,0.834415917,0.783748889,0.934046667
38049.0,0.0,1.0,2.0,36.0,84.0,10500.0,0.083714286,834.33,2521.0,6.0,305.7,0.0,0.0,0.047030769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,22.0,6.0,3.0,17422.7,6298.2,1437.0,879.0,0.138275397,0.099971429,0.045619048
38051.0,0.0,0.0,0.0,42.0,14.0,50000.0,0.0073048,25837.41,9999.0,6.0,35461.46,0.0,0.0,2.1276876,2.0,0.0,0.0,0.0,1.0,0.0,333.33,21.0,11.0,1.0,0.0,64469.0,27588.0,2000.0,0.0,0.107448333,0.09196,0.013333333
38055.0,0.0,46.0,2.0,24.0,23.0,3000.0,0.0,1751.59,546.0,6.0,2750.38,0.0,0.0,1.833586667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5481.98,0.0,0.0,0.0,0.152277222,0.0,0.0
38056.0,0.0,84.0,0.0,55.0,87.0,16000.0,0.0375,570.0,9999.0,6.0,962.71,0.0,0.0,0.2406775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,20.0,14.0,1.0,17738.4,6739.0,4824.0,600.0,0.0923875,0.070197917,0.1005
38058.0,0.0,129.0,2.0,25.0,15.0,50000.0,0.87876,41741.1,9999.0,6.0,37232.84,0.0,0.0,2.482189333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,21.0,13.0,3.0,516457.36,261051.0,140100.0,43930.0,0.867995563,0.87017,0.934
38059.0,0.0,123.0,0.0,37.0,2.0,10000.0,0.84367,8014.86,9999.0,2.0,4470.38,0.0,0.0,0.894076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,14.0,7760.7,7760.7,7760.7,7328.7,0.388035,0.388035,0.388035
38068.0,0.0,17.0,0.0,38.0,2.0,25000.0,0.0605716,1362.86,9999.0,1.0,1514.29,0.0,0.0,0.0605716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,1514.29,1514.29,1514.29,1514.29,0.0605716,0.0605716,0.0605716
38070.0,0.0,68.0,0.0,33.0,23.0,41500.0,0.193900723,2864.3,11.0,6.0,26172.24,1.0,25794.96,1.5703344,5.0,0.0,0.0,1.0,0.0,2149.58,0.0,122.0,44.0,37.0,16.0,36853.8,18453.85,11094.79,4305.5,0.070804611,0.074111847,0.089114779
38072.0,0.0,48.0,0.0,44.0,6.0,35000.0,0.650028571,21613.45,9999.0,5.0,21125.67,0.0,0.0,1.2675402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,2.0,105604.36,105604.36,67591.0,22743.0,0.681318452,0.681318452,0.64372381
38081.0,0.0,15.0,2.0,24.0,2.0,2000.0,1.004,1900.0,9999.0,2.0,2004.0,0.0,0.0,0.270202247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4000.0,4000.0,4000.0,2000.0,1.0,1.0,1.0
38082.0,0.0,139.0,0.0,25.0,23.0,8000.0,0.13389875,1017.63,9999.0,6.0,155.88,0.0,0.0,0.044537143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,3.0,3.0,4899.04,1103.19,1071.19,1071.19,0.051031667,0.022983125,0.044632917
38087.0,0.0,40.0,0.0,45.0,5.0,70000.0,0.324998429,21609.86,9999.0,5.0,7786.12,0.0,0.0,0.6228896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,66.0,29.0,38980.93,38980.93,31887.93,22789.6,0.144373815,0.144373815,0.187576059
38092.0,0.0,120.0,1.0,34.0,15.0,8000.0,0.001,7117.44,9999.0,6.0,5544.51,0.0,0.0,0.739268,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,3.0,0.0,34698.97,10548.0,2535.0,0.0,0.413082976,0.21975,0.105625
38096.0,0.0,136.0,0.0,41.0,14.0,8000.0,0.27157625,7334.58,9999.0,6.0,4560.52,0.0,0.0,0.841942154,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,6021.5,5708.0,5708.0,200.0,0.062723958,0.118916667,0.237833333
38098.0,0.0,70.0,0.0,30.0,10.0,30000.0,0.758501667,19935.1,242.0,6.0,16658.83,0.0,0.0,0.4997649,0.0,0.0,0.0,1.0,0.0,1401.92,0.0,167.0,97.0,42.0,18.0,135654.37,110284.06,60657.71,21852.51,0.502423593,0.612689222,0.673974556
38108.0,0.0,16.0,0.0,31.0,4.0,20000.0,0.6685845,12052.78,9999.0,2.0,11001.3,0.0,0.0,0.330039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.0,44.0,24427.14,24427.14,24427.14,14562.69,0.6106785,0.6106785,0.6106785
38109.0,0.0,86.0,0.0,41.0,3.0,8000.0,0.0385,7507.02,9999.0,3.0,7980.61,0.0,0.0,0.920839615,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,9060.0,9060.0,9060.0,300.0,0.3775,0.3775,0.3775
38112.0,0.0,121.0,0.0,49.0,6.0,50000.0,0.99016,47032.6,9999.0,5.0,49906.4,0.0,0.0,0.921348923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.0,2.0,299500.0,299500.0,149500.0,49500.0,1.198,1.198,0.996666667
38113.0,0.0,33.0,0.0,37.0,15.0,15000.0,0.412360667,5876.14,9999.0,6.0,3035.27,0.0,0.0,0.4552905,0.0,0.0,0.0,0.0,2.0,0.0,833.33,56.0,22.0,20.0,18.0,34552.16,21214.91,6214.91,6185.41,0.191956444,0.235721222,0.138109111
38118.0,0.0,74.0,0.0,32.0,2.0,2000.0,0.58012,776.15,9999.0,2.0,776.36,0.0,0.0,0.0931632,1.0,0.0,0.0,0.0,1.0,0.0,83.33,1.0,1.0,1.0,1.0,817.0,817.0,817.0,817.0,0.20425,0.20425,0.20425
38119.0,0.0,54.0,0.0,30.0,3.0,2000.0,0.853,1620.7,9999.0,3.0,1062.0,0.0,0.0,0.068516129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,2958.0,2958.0,2958.0,1678.0,0.493,0.493,0.493
38125.0,0.0,29.0,0.0,37.0,2.0,15000.0,1.0,14249.05,9999.0,2.0,7820.5,0.0,0.0,1.173075,0.0,0.0,0.0,1.0,0.0,916.67,0.0,4.0,4.0,4.0,2.0,15642.0,15642.0,15642.0,15000.0,0.5214,0.5214,0.5214
38126.0,0.0,102.0,2.0,31.0,14.0,2000.0,0.08482,1435.73,9999.0,6.0,1811.34,0.0,0.0,0.241512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,3163.5,213.0,0.0,0.0,0.1318125,0.01775,0.0
38130.0,0.0,59.0,0.0,31.0,9.0,2000.0,0.37,703.0,9999.0,6.0,250.43,0.0,0.0,0.0300516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,1.0,2379.0,1721.0,1421.0,740.0,0.1486875,0.143416667,0.236833333
38131.0,0.0,52.0,0.0,42.0,19.0,3000.0,0.219693333,343.67,60.0,6.0,980.86,1.0,1491.83,0.0784688,3.0,0.0,0.0,2.0,2.0,291.41,583.33,3.0,2.0,2.0,0.0,3600.0,1600.0,1600.0,0.0,0.1,0.088888889,0.177777778
38136.0,0.0,40.0,0.0,27.0,18.0,6000.0,0.194933333,1111.12,288.0,6.0,817.54,0.0,0.0,0.327016,1.0,0.0,0.0,1.0,0.0,240.27,0.0,40.0,22.0,17.0,5.0,12200.47,4276.47,3572.52,1141.6,0.22593463,0.142549,0.198473333
38144.0,0.0,95.0,0.0,34.0,59.0,22000.0,0.078645,1643.68,9999.0,6.0,1940.4,0.0,0.0,0.16632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,184.0,76.0,31.0,47523.75,14907.14,6407.33,2005.82,0.180014205,0.112932879,0.097080758
38152.0,0.0,36.0,0.0,37.0,59.0,60000.0,0.9278805,46725.09,346.0,6.0,76174.47,0.0,0.0,6.0939576,2.0,0.0,0.0,2.0,2.0,10606.79,20416.67,29.0,22.0,17.0,7.0,308127.0,217692.0,136456.0,49186.0,0.281009576,0.406521008,0.758088889
38160.0,0.0,0.0,0.0,28.0,15.0,32500.0,0.091696,7.6,22.0,6.0,7523.82,3.0,9262.64,1.003176,5.0,0.0,0.0,3.0,4.0,2315.66,3083.33,22.0,4.0,3.0,0.0,37003.63,14000.0,4500.0,0.0,0.12232605,0.08,0.046153846
38165.0,0.0,32.0,2.0,33.0,69.0,48500.0,0.579587629,26687.58,724.0,6.0,24072.02,0.0,0.0,3.8515232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,10.0,3.0,325915.0,176215.0,88110.0,28110.0,0.559991409,0.605549828,0.60556701
38170.0,0.0,18.0,2.0,24.0,5.0,20000.0,0.6762,12846.87,9999.0,4.0,16694.27,0.0,0.0,2.861874857,1.0,0.0,0.0,0.0,1.0,0.0,833.33,14.0,14.0,10.0,4.0,56517.0,56517.0,36516.0,13516.0,0.7064625,0.7064625,0.6086
38171.0,0.0,11.0,0.0,29.0,2.0,15000.0,0.444310667,5998.19,9999.0,1.0,6664.66,0.0,0.0,1.038648312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,6664.66,6664.66,6664.66,6664.66,0.444310667,0.444310667,0.444310667
38172.0,0.0,9.0,2.0,28.0,3.0,8000.0,0.6305,4791.8,9999.0,3.0,5929.0,0.0,0.0,0.35574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,17771.0,17771.0,17771.0,5036.0,0.740458333,0.740458333,0.740458333
38176.0,0.0,52.0,2.0,28.0,5.0,4500.0,1.001177778,4275.0,9999.0,3.0,1501.77,0.0,0.0,0.2252655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4499.3,4499.3,4499.3,4499.3,0.333281481,0.333281481,0.333281481
38180.0,0.0,36.0,0.0,33.0,10.0,25000.0,1.872,22325.0,9999.0,6.0,18864.0,0.0,0.0,1.50912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,5.0,2.0,136500.0,136500.0,72700.0,46800.0,0.91,0.91,0.969333333
38181.0,0.0,133.0,0.0,39.0,9.0,2000.0,0.31145,591.75,9999.0,6.0,471.33,0.0,0.0,0.0565596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,26.0,7.0,5.0,4720.5,3131.3,912.9,594.9,0.26225,0.260941667,0.15215
38194.0,0.0,68.0,0.0,37.0,23.0,12500.0,1.0673008,11365.5,9999.0,6.0,9139.5,0.0,0.0,2.74185,0.0,0.0,0.0,3.0,0.0,583.33,0.0,40.0,14.0,6.0,2.0,146816.1,75570.0,38605.0,13270.0,1.165207143,1.0076,1.029466667
38196.0,0.0,16.0,2.0,28.0,14.0,50000.0,0.0059878,14956.82,9999.0,6.0,24736.86,0.0,0.0,1.18736928,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,2.0,1.0,20849.35,1998.39,759.39,299.39,0.034748917,0.0066613,0.0050626
38200.0,0.0,1.0,2.0,35.0,88.0,30500.0,0.155756721,4512.8,9999.0,6.0,4384.87,0.0,0.0,0.21047376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,222.0,133.0,47.0,76620.91,31405.12,13109.73,4777.38,0.209346749,0.171612678,0.143275738
38211.0,0.0,28.0,0.0,47.0,7.0,10000.0,0.197191,910.1,8.0,6.0,3469.43,2.0,6083.44,0.346943,2.0,0.0,0.0,2.0,0.0,1013.91,0.0,5.0,5.0,3.0,1.0,17030.0,17030.0,5830.0,950.0,0.283833333,0.283833333,0.194333333
38212.0,0.0,72.0,2.0,29.0,13.0,31000.0,0.262144516,6773.96,9999.0,6.0,5997.5,0.0,0.0,0.899625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,31.0,25.0,8.0,74540.81,43579.17,12847.93,8118.48,0.276077074,0.279353654,0.138149785
38217.0,0.0,46.0,0.0,36.0,10.0,18000.0,0.51234,3346.86,112.0,6.0,9576.04,1.0,16233.51,1.351911529,0.0,0.0,0.0,4.0,2.0,2082.83,8333.33,26.0,12.0,8.0,5.0,89012.54,36359.23,14690.23,7869.33,0.494514111,0.336659537,0.272041296
38226.0,0.0,84.0,2.0,29.0,61.0,37500.0,0.067848,19.0,23.0,6.0,12750.53,2.0,3503.0,3.122578776,0.0,0.0,0.0,20.0,0.0,7128.09,0.0,40.0,40.0,32.0,5.0,155404.13,155404.13,93889.8,8121.0,0.424601448,0.761784951,0.834576
38227.0,0.0,16.0,0.0,42.0,10.0,70000.0,0.463490429,28500.0,104.0,6.0,10412.3,1.0,10000.0,1.135887273,3.0,0.0,0.0,3.0,0.0,2638.76,0.0,22.0,7.0,3.0,2.0,93652.02,70524.0,40000.0,30000.0,0.180100038,0.2203875,0.235294118
38234.0,0.0,41.0,0.0,32.0,30.0,10000.0,0.368,1403.35,751.0,6.0,1110.18,0.0,0.0,0.104898898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,3.0,1.0,12814.26,12033.86,11978.0,3680.0,0.065714154,0.200564333,0.399266667
38244.0,0.0,94.0,0.0,30.0,8.0,2000.0,1.004,1900.0,9999.0,6.0,1711.0,0.0,0.0,0.570333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,4.0,1.0,14637.2,11066.0,5994.1,2000.0,0.914825,0.922166667,0.999016667
38246.0,0.0,68.0,2.0,30.0,67.0,7500.0,0.999332,7119.03,1285.0,6.0,4952.79,0.0,0.0,1.523935385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,34.0,34.0,13.0,56224.95,19831.95,19831.95,7494.99,0.624721667,0.44071,0.88142
38249.0,0.0,112.0,0.0,41.0,76.0,157000.0,0.009764331,1456.2,333.0,6.0,11810.07,0.0,0.0,1.201024068,0.0,0.0,0.0,1.0,1.0,1283.96,10833.33,47.0,16.0,5.0,2.0,112526.52,47088.0,10431.0,1533.0,0.059727452,0.049987261,0.022146497
38257.0,0.0,15.0,0.0,31.0,7.0,35000.0,0.800254286,26608.07,9999.0,6.0,22669.22,0.0,0.0,3.443425823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,14.0,7.0,135986.75,135986.75,87888.5,28000.9,0.715719737,0.715719737,0.837033333
38263.0,0.0,3.0,1.0,30.0,7.0,70000.0,0.217115714,14437.9,9999.0,5.0,11869.23,0.0,0.0,0.9495384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,9.0,3.0,59346.8,59346.8,48431.9,15198.1,0.219802963,0.219802963,0.284893529
38269.0,0.0,132.0,0.0,27.0,85.0,7000.0,1.056645714,6528.84,9999.0,6.0,5700.21,0.0,0.0,1.3680504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,74.0,47.0,16.0,79758.41,74084.97,38339.24,7396.52,1.424257321,1.763927857,1.825678095
38274.0,0.0,94.0,0.0,32.0,58.0,73000.0,0.012407534,87.4,206.0,6.0,2791.67,0.0,0.0,0.609091636,1.0,0.0,0.0,8.0,0.0,1313.75,0.0,243.0,58.0,6.0,4.0,75999.82,9189.28,375.0,92.0,0.086757785,0.020980091,0.001712329
38277.0,0.0,94.0,0.0,35.0,63.0,8000.0,0.95,6179.34,9999.0,6.0,5896.54,0.0,0.0,1.4151696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,6.0,1.0,88973.0,42979.0,29101.0,7600.0,0.926802083,0.895395833,1.212541667
38278.0,0.0,135.0,0.0,36.0,73.0,200000.0,0.77486405,147178.25,9999.0,6.0,135367.05,0.0,0.0,6.4976184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,210.0,180.0,77.0,1827479.35,947631.73,422535.2,154972.81,0.761449729,0.789693108,0.704225333
38280.0,0.0,30.0,0.0,37.0,5.0,8000.0,0.999125,7585.75,9999.0,5.0,7862.4,0.0,0.0,0.52416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,1.0,39483.0,39483.0,23882.0,7985.0,0.987075,0.987075,0.995083333
38283.0,0.0,36.0,0.0,48.0,7.0,35000.0,0.677735714,22533.39,9999.0,6.0,7151.71,0.0,0.0,0.739832069,0.0,0.0,0.0,1.0,0.0,494.17,0.0,15.0,11.0,7.0,5.0,59084.75,44123.75,31155.75,23720.75,0.274812791,0.232230263,0.296721429
38292.0,0.0,18.0,0.0,33.0,15.0,15000.0,0.053333333,14230.24,9999.0,6.0,12543.32,0.0,0.0,3.420905455,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,17.0,4.0,1.0,99680.4,38075.3,9600.0,800.0,0.55378,0.423058889,0.213333333
38299.0,0.0,112.0,0.0,38.0,8.0,70000.0,0.044542857,2962.1,9999.0,4.0,1177.75,0.0,0.0,0.050475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,3.0,4711.0,4711.0,3635.0,3118.0,0.016825,0.016825,0.017309524
38310.0,0.0,1.0,0.0,35.0,10.0,100000.0,0.3903764,37054.93,9999.0,6.0,26759.62,0.0,0.0,0.8027886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.0,985.0,509.0,183.0,263880.81,188769.89,126502.68,39077.87,0.26388081,0.314616483,0.4216756
38329.0,0.0,103.0,0.0,29.0,6.0,10000.0,0.9974,9475.3,9999.0,6.0,7838.47,0.0,0.0,1.679672143,0.0,0.0,0.0,1.0,0.0,291.58,0.0,26.0,26.0,10.0,4.0,46964.8,46964.8,27851.0,9974.0,0.782746667,0.782746667,0.928366667
38335.0,0.0,84.0,2.0,27.0,10.0,21000.0,0.36056619,7193.3,9999.0,6.0,3356.6,0.0,0.0,0.275884932,0.0,0.0,0.0,2.0,0.0,661.58,0.0,93.0,53.0,23.0,8.0,41519.11,22279.44,11952.69,7571.89,0.216245365,0.176820952,0.189725238
38336.0,0.0,17.0,2.0,27.0,24.0,15000.0,0.110926,1580.35,85.0,6.0,4537.05,1.0,9000.0,0.253230698,0.0,0.0,0.0,1.0,0.0,750.0,0.0,279.0,152.0,134.0,58.0,48093.53,27939.87,17906.91,1663.89,0.267186278,0.310443,0.397931333
38341.0,0.0,34.0,2.0,25.0,15.0,16500.0,0.093280606,1456.47,9999.0,6.0,3420.12,0.0,0.0,0.977177143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,56.0,28.0,10.0,45098.47,24201.85,10965.19,1539.13,0.235501149,0.244463131,0.22151899
38348.0,0.0,129.0,2.0,23.0,12.0,6000.0,0.070266667,5622.44,9999.0,6.0,5155.04,0.0,0.0,0.773256,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.0,15.0,13.0,43637.34,19059.96,6490.4,413.6,0.606074167,0.529443333,0.360577778
38352.0,0.0,121.0,0.0,31.0,9.0,3000.0,0.306666667,2812.78,9999.0,6.0,2571.27,0.0,0.0,0.3856905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,3.0,1.0,15910.41,10178.0,4198.0,920.0,0.589274444,0.565444444,0.466444444
38374.0,0.0,1.0,0.0,64.0,69.0,12000.0,0.98675,11242.55,536.0,6.0,18976.79,0.0,0.0,0.45544296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,6.0,2.0,229700.0,132869.0,59822.0,11841.0,0.81598579,0.987873606,0.980688525
38385.0,0.0,84.0,2.0,37.0,22.0,6000.0,0.978666667,5578.4,9999.0,6.0,4735.65,0.0,0.0,3.1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,3.0,1.0,34597.27,33127.0,17690.0,5872.0,0.576621167,0.920194444,0.982777778
38393.0,0.0,6.0,0.0,29.0,18.0,4500.0,0.966666667,4132.11,9999.0,6.0,3616.31,0.0,0.0,0.611207324,0.0,0.0,0.0,0.0,1.0,0.0,750.0,35.0,22.0,9.0,4.0,41635.5,24289.0,12431.0,4330.0,0.771027778,0.899592593,0.920814815
38394.0,0.0,1.0,0.0,40.0,67.0,12000.0,0.414515,9093.57,324.0,6.0,6454.61,0.0,0.0,0.704139273,3.0,0.0,0.0,1.0,0.0,902.18,0.0,26.0,9.0,2.0,1.0,42321.09,24477.0,10132.0,4052.0,0.293896458,0.339958333,0.281444444
38397.0,0.0,33.0,2.0,30.0,7.0,12000.0,0.999916667,11272.42,9999.0,6.0,8940.63,0.0,0.0,1.11757875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,6.0,2.0,67659.0,59895.0,31997.0,11999.0,0.939708333,0.935859375,0.888805556
38405.0,0.0,36.0,2.0,30.0,67.0,56000.0,0.010578571,562.78,9999.0,6.0,729.48,0.0,0.0,0.079579636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,15.0,9.0,3.0,10020.34,5804.75,4511.4,592.4,0.01491122,0.017276042,0.026853571
38406.0,0.0,26.0,0.0,35.0,71.0,197000.0,0.076826396,3701.48,104.0,6.0,54623.53,1.0,133611.65,4.3698824,1.0,0.0,0.0,2.0,0.0,18288.51,0.0,103.0,44.0,13.0,3.0,700057.74,245223.8,11932.34,4000.5,0.296132716,0.207465144,0.020190085
38411.0,0.0,1.0,0.0,35.0,4.0,20000.0,0.3011545,4135.3,9999.0,4.0,5661.94,0.0,0.0,0.1132388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,54.0,24.0,26636.02,26636.02,26577.22,6023.09,0.33295025,0.33295025,0.442953667
38413.0,0.0,95.0,0.0,39.0,78.0,40000.0,0.0025,12711.05,9999.0,6.0,45691.78,0.0,0.0,3.6553424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38414.0,0.0,99.0,0.0,36.0,2.0,10000.0,0.22424,2018.16,9999.0,1.0,2242.4,0.0,0.0,0.378997183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2242.4,2242.4,2242.4,2242.4,0.22424,0.22424,0.22424
38450.0,0.0,115.0,2.0,22.0,9.0,4000.0,0.1365775,26.6,9999.0,6.0,786.91,0.0,0.0,0.219602791,5.0,0.0,0.0,0.0,2.0,0.0,416.67,1.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.037037037,0.0,0.0
38452.0,0.0,121.0,2.0,28.0,24.0,28500.0,0.407649123,11037.1,9999.0,2.0,5809.0,0.0,0.0,0.5809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,11618.0,11618.0,11618.0,11618.0,0.407649123,0.407649123,0.407649123
38455.0,0.0,46.0,0.0,37.0,21.0,40500.0,0.035476543,1364.86,9999.0,6.0,10636.3,0.0,0.0,1.276356,0.0,0.0,0.0,4.0,0.0,5515.0,0.0,69.0,37.0,12.0,3.0,93631.91,51983.72,39849.3,1424.8,0.192658251,0.213924774,0.327977778
