city,mar_status,age,xaccount_age,cred_limit,this_bill_rate,this_bill_mp,last_mp_days,six_bill_num,six_bill_avg_amt,six_cycle_mp_num,six_cycle_mp_avg_amt,six_bill_avg_debt_rate,six_bill_low_repay_num,epp_nbr_12m,alop_nbr_12m,epp_avg_amt_12m,alop_avg_amt_12m,consume_num_session12,consume_num_session6,consume_num_session3,consume_num_session,consume_amt_session12,consume_amt_session6,consume_amt_session3,consume_amt_session,month_avg_use_year,month_avg_use_month6,month_avg_use_month3,target
132,0,38,7,50000,0.8,38000,9999,6,21539.23,0,0,2.349734182,3,0,1,0,4166.67,4,3,1,1,190000,140000,40000,40000,0.542857143,0.466666667,0.266666667,0
132,2,23,10,26000,0.088846154,22340.62,226,6,12141.61,0,0,0.7284966,2,2,0,1559.8,0,22,11,10,2,70053.49,45009.89,35009.89,2110,0.321346284,0.326158623,0.448844744,0
13,2,23,13,22500,0.112522222,19235.02,333,6,11388.94,0,0,1.3666728,4,1,1,328.36,2083.33,17,11,10,0,25852.5,19052,18044,0,0.104454545,0.141125926,0.267318519,0
51,2,23,2,45000,0.241250222,10277.38,9999,2,5806.82,0,0,0.6968184,1,1,0,356.02,0,4,4,4,3,11568.29,11568.29,11568.29,7296.09,0.128536556,0.128536556,0.128536556,0
91,2,34,18,4100,0.790487805,3078.95,9999,6,464.28,0,0,0.1114272,0,0,0,0,0,5,2,2,1,5998.11,3251.11,3251.11,3241,0.113600568,0.126012016,0.264317886,1
35,0,34,8,30000,0.227226,15992.18,135,6,7732.35,1,6653.05,0.793061538,2,1,1,554.42,1666.67,95,67,45,11,33177.57,26431.76,18556.43,6182.36,0.174618789,0.176211733,0.206182556,0
35,0,32,15,6000,0.906711667,4421.92,315,6,2168.22,0,0,0.839310968,0,1,0,432.27,0,31,17,11,3,32865.15,22854.7,14496.7,5000,0.456460417,0.634852778,0.805372222,0
102,2,25,10,30000,0.86142,24550.47,9999,6,23418.66,0,0,2.341866,0,0,0,0,0,32,17,5,3,211430.67,175605.88,85834.6,25834.6,0.783076556,0.975588222,0.953717778,0
110,2,25,15,15000,0.578430667,2950.4,30,6,5382.31,4,3973.895,1.076462,1,10,0,3020.46,0,87,58,28,5,51286.76,27053.27,17082.44,5490.55,0.284926444,0.300591889,0.379609778,1
23,2,33,105,16500,0.008612121,12144.09,1094,6,13728.53,0,0,2.745706,1,0,0,0,0,32,14,5,1,168059.6,67630.1,17666.1,142.1,0.848785859,0.683132323,0.356890909,0
84,0,31,84,21000,0.376975714,7520.67,1168,6,13508.05,0,0,2.419352239,0,0,1,0,8750,131,50,17,4,107506.44,58657.25,28969.09,7916.49,0.426612857,0.46553373,0.459826825,0
52,0,42,55,7000,0.056785714,6566.3,9999,6,5987.64,0,0,1.670969302,3,0,0,0,0,13,7,4,1,3290.24,1931.74,1225,397.5,0.039169524,0.04599381,0.058333333,0
55,0,44,8,12000,0.278193333,3688.86,60,6,3339.31,1,1004.01,0.2671448,2,1,4,83.67,916.67,5,4,1,0,1652.26,1515.97,1004.01,0,0.019669762,0.022293676,0.027889167,1
1,0,33,94,90000,0.234356889,20186.97,634,6,16075.64,0,0,0.6430256,0,0,0,0,0,1566,798,487,195,281194.63,108502.76,56680,21251.12,0.374926173,0.278212205,0.269904762,0
67,0,33,5,2000,1.00675,1893.81,9999,3,2019.93,0,0,0.134662,0,0,0,0,0,17,17,17,4,5576.9,5576.9,5576.9,1985.5,0.929483333,0.929483333,0.929483333,0
115,0,41,18,13000,0.359576923,2382.6,46,6,3996.29,1,3308,1.49860875,1,6,0,1891.58,0,30,9,5,2,45939.55,27538.69,15491,2500,0.356120543,0.399111449,0.397205128,0
90,2,34,19,16500,0.109793939,973.3,256,6,4135.91,0,0,0.973155294,1,1,0,983.25,0,25,14,9,1,54941.55,23800.7,12070.9,997,0.277482576,0.240411111,0.243856566,0
53,2,31,24,2000,0.156285,913.61,191,6,1250.11,0,0,0.319177021,2,1,0,52.1,0,9,3,0,0,2109.9,567.5,0,0,0.0879125,0.047291667,0,0
1,0,38,92,60000,0.125001333,11094.38,51,6,13269.64,1,15594.76,1.027326968,1,1,3,1299.56,2666.67,99,78,37,9,36463.19,17308.53,6952.4,1051.1,0.050643319,0.04807925,0.038624444,0
121,0,47,55,73500,0.008008163,559.17,9999,6,504.51,0,0,0.0201804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2,28,5,21000,0.130517143,2603.82,9999,5,1016.32,0,0,0.146937831,1,0,0,0,0,59,59,56,22,5702.11,5702.11,5224.1,2770.76,0.065541494,0.065541494,0.091650877,0
81,0,29,10,3000,0.167666667,2816.28,9999,6,2450.09,0,0,0.163339333,5,0,0,0,0,4,3,1,1,6587,3629,495,495,0.219566667,0.201611111,0.055,0
1,0,35,10,50000,0.545966,25933.38,9999,6,33420.73,0,0,13.368292,0,0,0,0,0,45,45,18,6,234397.1,234397.1,107379.5,27290.3,0.669706,0.781323667,0.715863333,0
36,0,40,73,100000,0.1931863,15691.61,330,6,29045.21,0,0,0.8713563,0,8,0,9039.61,0,301,143,88,17,367245.84,141207.23,96774.09,16560.06,0.3060382,0.235345383,0.3225803,0
68,0,28,15,29000,0.009327586,18666.56,9999,6,10871.89,0,0,1.553127143,2,0,0,0,0,148,59,34,2,113792.4,49323.86,21058.9,262.5,0.351211111,0.28347046,0.242056322,0
60,0,32,3,20000,0.397889,5272.54,30,3,7633.5,1,14098.66,1.145025,2,1,0,1174.89,0,6,6,6,1,20440.7,20440.7,20440.7,5600,0.340678333,0.340678333,0.340678333,1
77,0,38,19,19500,0.850666667,15752.49,9999,6,9520.2,0,0,0.761616,0,0,0,0,0,37,13,8,3,122177.85,72861,41066,16576,0.522127564,0.62274359,0.701982906,0
94,2,29,56,113500,0.264176035,18322.04,1668,6,19862.15,0,0,1.088336986,1,0,2,0,6083.33,51,25,19,5,124109.11,82347.31,45951.8,26911,0.116863569,0.126493564,0.134953891,0
52,2,33,9,45000,0.065658889,15703.75,9999,6,16451.73,0,0,2.946578507,0,7,0,3693.33,0,16,9,3,0,99580.88,55260.88,19800,0,0.245878716,0.204669926,0.146666667,0
3,2,37,66,52000,0.208459423,6870.59,60,6,14886.41,2,13358.975,1.35331,1,4,0,4157.2,0,35,20,11,3,78505,53147.2,30392.2,7208.2,0.125809295,0.17034359,0.194821795,1
18,0,30,54,96000,0.547422917,40484.81,144,6,37775.94,1,21490.6,3.357861333,1,16,1,10934.77,12500,74,35,20,7,354191.7,175374,113632,42573,0.307458073,0.30446875,0.394555556,0
21,0,34,11,3000,0.812,2786.35,9999,6,2560.15,0,0,0.404234211,0,0,0,0,0,22,12,6,1,34669,17397,8417,2428,1.155633333,0.9665,0.935222222,0
80,0,34,6,8000,0.48712375,2898.07,30,6,2879.4,3,2689.913333,0.43191,1,3,0,672.48,0,31,31,17,5,12454.41,12454.41,5898.41,3064.41,0.259466875,0.259466875,0.245767083,1
133,0,25,5,2000,0.316385,1310.78,9999,5,1446.09,0,0,0.433827,4,0,0,0,0,7,7,1,0,731,731,120,0,0.0731,0.0731,0.02,0
0,2,29,3,15000,0.536032667,8266.23,9999,3,6265.54,0,0,0.578357538,0,0,0,0,0,5,5,5,2,1265.8,1265.8,1265.8,605,0.028128889,0.028128889,0.028128889,0
124,0,31,20,38500,0.779220779,28500,9999,6,9069.88,0,0,0.7255904,0,0,0,0,0,21,14,9,5,89533.21,75689.14,60411,30000,0.206060322,0.346403387,0.546705882,0
1,2,31,85,133000,0.130924511,92708.69,9999,6,72891.26,0,0,8.7469512,4,0,0,0,0,706,320,149,57,139201.83,70539.97,31133.66,17412.96,0.102656217,0.117959816,0.09759768,0
74,0,29,14,12500,0.5251856,5297.7,175,6,3567.28,0,0,0.4280736,1,1,0,987.8,0,59,22,14,5,84461.25,18565.73,13760.81,5577.03,0.580489691,0.247543067,0.366954933,0
84,2,22,15,5000,0.412,1900,331,6,1651.52,1,1974.27,0.24466963,1,1,1,164.52,666.67,6,6,5,0,1383,1383,855,0,0.060130435,0.060130435,0.057,0
102,0,30,9,20000,0.2073695,1897.04,30,6,4462.68,3,5280.033333,0.595024,0,9,0,2150.51,0,217,199,81,27,33141.78,25149.48,9083.2,2076.28,0.184121,0.209579,0.151386667,1
102,0,36,8,50000,0.76224,36206.4,9999,6,20348,0,0,2.44176,0,0,0,0,0,42,42,35,14,142437,142437,107912,38112,0.3560925,0.47479,0.719413333,0
34,0,35,8,30000,0.445801,9838.29,91,6,6457.04,3,6033.91,0.5165632,1,4,0,2298.96,0,23,16,4,4,63080.47,43783.47,10349.08,10349.08,0.30038319,0.257549824,0.114989778,1
16,2,31,83,20000,0.9999,18998.1,745,6,14111.85,0,0,0.83419803,0,0,0,0,0,16,6,4,2,318508,99103,59678,19998,0.98915528,0.825858333,0.994633333,0
94,0,28,15,4000,0.999,3795.67,9999,6,3566.39,0,0,0.972651818,0,0,0,0,0,13,6,3,1,44449,23910,11963,3988,0.955892473,0.99625,0.996916667,0
17,0,39,81,10000,1.8435,17503.86,9999,6,4407.44,0,0,0.755561143,0,0,0,0,0,52,29,24,14,58805.25,37653,26675,18435,0.49004375,0.62755,0.889166667,0
57,2,26,18,3000,0.006666667,1394.05,101,6,1335.92,1,1809.4,0.572537143,3,1,0,150.78,0,28,25,3,0,7940.85,6651.35,1553.98,0,0.220579167,0.369519444,0.172664444,0
84,0,37,55,10000,0.027089,9227.98,9999,6,8128.01,0,0,2.0320025,1,0,0,0,0,109,49,32,1,9824.4,6045.79,4242.73,270.89,0.08187,0.100763167,0.141424333,0
48,0,31,6,21000,0.85752381,17107.6,9999,5,9604.8,0,0,2.305152,0,0,0,0,0,5,5,4,2,48000,48000,37000,18000,0.516129032,0.516129032,0.587301587,0
89,2,24,2,15000,0.741085333,9908.31,9999,2,5926.88,0,0,1.48172,1,0,2,0,166.67,4,4,4,2,10480.8,10480.8,10480.8,10429.8,0.34936,0.34936,0.34936,1
125,2,29,2,20000,0.970144,18432.74,9999,2,10191.79,0,0,1.5287685,0,0,0,0,0,22,22,22,20,24269.58,24269.58,24269.58,23288.88,0.6067395,0.6067395,0.6067395,1
38,0,52,97,10500,0.040168571,1833.21,9999,6,11514.87,0,0,1.625628706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,34,93,49000,0.129259388,6017.02,9999,6,12025.28,0,0,1.976758356,0,0,0,0,0,926,478,244,97,176501.54,84790.4,29607.5,6383.71,0.361683484,0.298557746,0.201411565,0
46,0,33,5,3000,0.729786667,2079.89,9999,2,2593.88,0,0,0.088933029,0,0,0,0,0,2,2,2,1,5187.75,5187.75,5187.75,2189.36,0.864625,0.864625,0.864625,1
84,2,23,14,37000,0.252906216,7220,91,6,4123.04,1,8051,0.4947648,3,2,0,2300.83,0,32,13,12,1,54253.8,19323.2,11272.2,7600,0.191709541,0.111694798,0.119917021,1
104,0,37,10,8000,0.9329175,5164.57,9999,6,1060.76,0,0,0.34403027,0,1,0,201.67,0,24,19,8,1,22824.3,17206.85,14470.9,7060,0.351143077,0.382374444,0.602954167,0
138,0,45,14,2000,1.9,1890.17,9999,6,1378.57,0,0,0.275714,0,0,0,0,0,23,14,8,2,19187.65,11501.65,7572.65,3800,0.799485417,0.958470833,1.262108333,1
1,0,37,74,37000,0.019064865,503.02,1064,6,4386.14,0,0,0.2631684,0,0,0,0,0,307,131,53,12,48617,11542.2,7531.5,705.4,0.109497748,0.051991892,0.067851351,0
132,0,34,26,62000,0.015209677,853.35,9999,6,4535.35,0,0,0.591567391,0,0,0,0,0,57,40,12,3,148628.7,32153.86,5652.3,931,0.214936659,0.086435108,0.03038871,0
26,2,28,23,76000,0.476063816,27658.57,84,6,26653.93,2,30399.4,2.1323144,0,2,1,5066.57,2500,89,33,16,13,427974.12,156620.08,41783.28,31094.28,0.594821571,0.42502057,0.216493679,1
74,0,43,17,21000,0.438095238,10596.2,9999,6,9161.77,0,0,4.997329091,0,0,0,0,0,37,17,8,2,108551.58,60757.58,35315,9200,0.463895641,0.482203016,0.560555556,0
102,0,45,73,8000,0,955.49,2171,6,1029.64,0,0,0.280810909,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,26,15,20000,0.039085,2118.4,165,6,13043.43,0,0,0.711459818,2,1,1,1563.39,13750,26,4,1,0,78441.85,2497.22,2185.5,0,0.39220925,0.020810167,0.036425,0
21,0,34,12,60000,0.90958,27063.6,9999,6,38542.41,0,0,3.0833928,0,2,0,5516.9,0,58,16,9,3,174912.32,84549.15,63599.3,28488,0.2733005,0.248673971,0.353329444,1
112,1,50,4,20000,0.049705,0,9999,4,2052.73,0,0,0.205273,0,0,2,0,1666.67,36,36,32,0,4239.63,4239.63,4118.93,0,0.052995375,0.052995375,0.068648833,0
78,0,37,73,39000,0.415314872,32527,316,6,26223.37,0,0,1.656212842,5,2,0,3039.73,0,61,43,27,11,22536.79,13291.87,8851.4,1511.4,0.048155534,0.056802863,0.075652991,0
23,0,44,22,28500,0.953999649,25829.37,9999,6,6977.35,0,0,0.465156667,0,0,0,0,0,9,7,6,4,51625.82,48576.5,48226.5,27188.99,0.17649853,0.327114478,0.630411765,0
5,0,30,10,18500,0.497963784,7864.16,23,6,5172.27,1,2000,0.4137816,0,2,1,241.67,500,76,51,16,7,41234,32722,16364,8319,0.268625407,0.294792793,0.294846847,1
72,2,39,11,1,0,0,9999,6,1650.66,0,0,0.165066,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,35,103,87500,0.278805486,12867.75,395,6,14197.25,0,0,1.892966667,6,11,0,11249.92,0,12,6,3,1,148544,81258,38042,13545,0.141470476,0.154777143,0.144921905,1
57,2,26,15,18000,0.667625556,8730.5,96,6,8633.32,1,16963.56,1.3813312,3,2,0,2789.91,0,19,9,5,3,80994,45225,12390,9170,0.374972222,0.41875,0.229444444,1
1,2,31,62,66000,0.195426212,26471.45,9999,6,28041.92,0,0,5.608384,2,0,0,0,0,171,122,84,25,115954.29,78801.69,45410.62,12898.13,0.150785813,0.198994167,0.229346566,0
125,0,36,5,45000,0.059398222,2539.27,9999,5,5284.04,0,0,0.3170424,0,0,0,0,0,40,40,33,8,26396.72,26396.72,4777.81,2672.42,0.117318756,0.117318756,0.035391185,0
16,0,23,11,8000,0.683495,5052.86,60,6,970.68,1,850.48,0.068518588,1,1,0,70.87,0,66,32,11,6,8317.31,6966.46,6363.46,5467.96,0.109438289,0.145134583,0.265144167,1
32,0,28,14,14000,0.000571429,9626.47,9999,6,9561.11,0,0,1.738383636,6,0,0,0,0,8,1,1,0,10859,1048,1048,0,0.066213415,0.01247619,0.024952381,0
110,0,26,2,10000,0.20505,1947.97,9999,2,3552.75,0,0,0.28422,0,0,0,0,0,6,6,6,5,7097.5,7097.5,7097.5,2042.5,0.354875,0.354875,0.354875,0
3,1,30,7,70000,0.217115714,14437.9,9999,5,11869.23,0,0,0.9495384,0,0,0,0,0,14,14,9,3,59346.8,59346.8,48431.9,15198.1,0.219802963,0.219802963,0.284893529,0
110,2,28,3,20000,0.547675,10405.82,9999,3,8356.67,0,0,0.557111333,0,0,0,0,0,4,4,4,1,25070,25070,25070,10953.5,0.417833333,0.417833333,0.417833333,0
124,0,26,14,28000,0.742642857,19754.3,9999,6,8663.53,0,0,1.0396236,0,0,0,0,0,45,33,15,6,88930.3,67709.8,42687,20586,0.271128963,0.403034524,0.508178571,1
44,0,44,7,20000,0.989,18790.75,9999,6,14064.24,0,0,2.411012571,0,0,0,0,0,22,20,3,2,118412,98894,39580,19780,0.8458,0.824116667,0.659666667,1
78,0,53,83,30000,0.9961,28332.14,1141,6,23995.38,0,0,1.15177824,0,0,0,0,0,152,44,16,5,265604.4,168037.3,88425.3,29883,0.73779,0.933540556,0.982503333,0
88,2,48,18,9000,1,8550,466,6,5150.54,0,0,2.060216,0,0,0,0,0,14,7,4,1,60099,35062,22576,8992,0.556472222,0.649296296,0.836148148,0
30,1,30,8,45000,0.031955556,1366.1,9999,6,5815.14,0,0,0.6978168,0,0,0,0,0,7,7,5,2,40706,40706,30657,1438,0.113072222,0.150762963,0.227088889,0
68,2,26,2,2000,0.525645,971.18,9999,2,688.52,0,0,0.11318137,0,0,0,0,0,22,22,22,11,1693.54,1693.54,1693.54,1051.29,0.423385,0.423385,0.423385,1
100,2,27,21,8000,0.36670875,1845.81,144,6,4967.24,1,7590.24,1.146286154,0,3,0,1165.85,0,43,17,10,1,88760,36458,17950,2495,0.924583333,0.759541667,0.747916667,1
26,1,28,10,20000,0.3063175,16928.46,9999,6,17621.64,0,0,2.643246,2,0,0,0,0,13,5,5,0,13578.17,2641,2641,0,0.06789085,0.022008333,0.044016667,0
71,0,31,8,2000,0.52698,850.25,181,6,522.68,0,0,0.052268,2,1,0,158.97,0,6,4,3,1,6087,2587,2187,887,0.3804375,0.215583333,0.3645,0
35,2,28,8,2000,0.424075,805.74,9999,6,1061.89,0,0,0.0637134,0,0,0,0,0,149,149,85,31,6391.36,6391.36,2401.42,848.15,0.532613333,0.532613333,0.400236667,0
1,2,36,84,10500,0.083714286,834.33,2521,6,305.7,0,0,0.047030769,1,0,0,0,0,69,22,6,3,17422.7,6298.2,1437,879,0.138275397,0.099971429,0.045619048,0
84,2,29,59,13000,0.087966923,0,119,6,3049.38,1,6856.06,0.562962462,3,4,0,1143.57,0,8,2,0,0,34355,12456,0,0,0.220224359,0.159692308,0,0
57,0,24,15,5500,0.066361818,0,132,6,638.27,1,645.24,0.425513333,1,5,2,365.81,3166.67,12,1,0,0,4927.4,645,0,0,0.097572277,0.022631579,0,0
102,2,24,15,34500,0.152303188,1761.06,9999,6,9257.73,0,0,2.363675745,1,3,0,1694.72,0,441,265,126,48,101816.65,60488.28,28546.38,3551.04,0.297274891,0.346637708,0.315429613,0
18,0,29,2,20000,0.9866,18745.4,9999,2,9880.94,0,0,1.693875429,0,3,0,1283.67,0,5,5,5,4,19753.88,19753.88,19753.88,19724,0.493847,0.493847,0.493847,0
72,0,35,2,10000,0.0008,3807.6,9999,2,4545.75,0,0,0.18183,0,0,0,0,0,1,1,1,0,5000,5000,5000,0,0.25,0.25,0.25,0
5,0,36,3,10000,0.791537,5892.6,9999,3,7661.71,0,0,0.3064684,0,0,2,0,833.33,34,34,34,21,17841.4,17841.4,17841.4,6203.7,0.594713333,0.594713333,0.594713333,0
1,1,28,94,19500,0.220573333,5213.88,26,6,14017.11,2,3268.91,5.606844,5,4,7,1890.42,3583.33,22,5,1,0,21714.47,5977.89,194.91,0,0.09279688,0.051093077,0.003331795,0
121,0,35,14,7000,0.867142857,5766.5,9999,5,1489.8,0,0,0.072087097,0,0,0,0,0,9,9,5,2,13449,13449,12688,6070,0.384257143,0.384257143,0.604190476,0
42,0,39,23,26000,0.150386154,3714.54,9999,6,5903.11,0,0,0.76997087,0,0,0,0,0,184,100,39,12,74435.18,42074.77,12895.94,3910.04,0.238574295,0.269710064,0.165332564,0
49,0,32,22,10000,0,6634.2,425,6,28649.27,0,0,6.031425263,0,0,0,0,0,12,0,0,0,1500.23,0,0,0,0.012501917,0,0,0
57,2,23,11,2000,0.998,1896.2,9999,6,3855.68,0,0,0.4626816,1,0,1,0,1666.67,25,8,6,1,13758.06,6574.16,4179.16,1996,0.687903,0.547846667,0.696526667,0
16,0,54,15,45000,0.459359333,29102.67,191,6,26077.38,0,0,1.0430952,6,2,0,2609.26,0,26,6,5,5,19046.5,2735.9,2675.9,2675.9,0.035271296,0.010132963,0.019821481,1
26,2,26,23,12500,0.9984,11856,558,6,8761.95,0,0,1.75239,0,0,0,0,0,22,11,8,3,97840,59940,36590,12480,0.652266667,0.7992,0.975733333,0
22,0,36,9,4000,0.75,2850,9999,6,1264.71,0,0,0.252942,0,0,0,0,0,9,5,2,1,14543,10353,4500,3000,0.559346154,0.51765,0.409090909,0
78,0,28,3,4500,0.963111111,4117.3,9999,2,3879.5,0,0,0.46554,0,0,0,0,0,7,7,7,2,7735,7735,7735,4310,0.859444444,0.859444444,0.859444444,0
27,0,27,5,3600,0.440713889,1347.39,9999,4,1583.85,0,0,0.243669231,0,1,0,166.67,0,14,14,13,2,3506.4,3506.4,1506.4,419.9,0.2435,0.2435,0.139481481,0
1,2,26,23,2000,0.4155,788.59,400,6,4953,0,0,0.577048544,1,0,0,0,0,215,31,7,4,24261.2,3590.91,2761.1,531,0.252720833,0.0997475,0.460183333,0
1,0,36,15,2000,0.004,0,9999,6,1101.15,0,0,0.075507429,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2,28,10,4500,1.003875556,4272.57,9999,6,2333.76,0,0,0.466752,0,0,0,0,0,53,38,35,34,29495.24,16455.44,9115.44,4615.44,0.655449778,0.609460741,0.675217778,0
113,2,30,10,12000,0.109380833,0,60,6,1495.15,1,3502.62,0.29903,0,1,1,291.89,2500,7,7,7,3,9971.8,9971.8,9971.8,445.8,0.083098333,0.138497222,0.276994444,0
113,0,32,9,6000,0.763483333,4351.53,9999,6,2671.01,0,0,0.534202,0,0,0,0,0,35,23,9,3,29372.16,18843.96,12828.7,4580.9,0.652714667,0.598220952,0.712705556,0
120,0,30,19,6000,0.279258333,1060.75,91,6,928.46,1,1412.49,0.0557076,2,4,0,1143.12,0,18,12,5,2,29951.5,5221.5,3415,1100,0.415993056,0.145041667,0.189722222,1
6,0,34,9,22500,0.385918222,3279.68,119,6,7509.72,1,9193.46,0.648321151,0,13,0,2989.84,0,67,42,30,8,91202.1,68474.57,51057.97,12152.3,0.528707826,0.537055451,0.75641437,0
77,0,34,15,50000,0.46,21843.07,9999,6,7066.08,0,0,0.942144,0,0,0,0,0,37,17,7,1,74787.71,49607.61,43153.7,23000,0.124646183,0.1653587,0.287691333,0
84,0,36,15,50000,0.3534,16786.5,9999,6,26954.93,0,0,1.796995333,1,0,0,0,0,28,19,6,1,273999.5,187709.5,77310,17670,0.456665833,0.625698333,0.5154,0
84,0,37,55,14000,0.097857143,12778.29,410,6,11875.02,0,0,2.06522087,2,0,0,0,0,6,3,1,1,23722,4270,370,370,0.141202381,0.050833333,0.008809524,0
17,0,31,83,90500,0.637566188,53029,2323,6,16580.33,0,0,2.116637872,4,3,2,4141.32,9250,69,30,10,2,125889.9,63854.38,62345.6,55800,0.122223204,0.117595543,0.229633886,0
1,0,32,5,30000,0.178325667,5082.11,9999,5,6612.74,0,0,0.440849333,0,0,0,0,0,101,101,77,26,34218.23,34218.23,30538.08,5349.77,0.285151917,0.285151917,0.381726,0
114,2,22,4,6000,0.236703333,957.6,17,2,3379.86,1,4946.65,1.351944,0,1,0,412.22,0,5,5,5,1,6199,6199,6199,1000,0.516583333,0.516583333,0.516583333,1
17,2,33,89,7500,0.303706667,2163.91,9999,6,429.69,0,0,0.28646,0,0,0,0,0,55,34,30,14,4209.8,3507.8,3255.8,2277.8,0.047838636,0.077951111,0.144702222,0
105,0,27,3,2000,0.999,1806.6,9999,3,2452.14,0,0,0.1839105,0,0,1,0,83.33,5,5,5,1,7097.01,7097.01,7097.01,1998,1.182835,1.182835,1.182835,0
36,0,34,3,20000,0.945,17955,9999,3,19633.33,0,0,0.9816665,0,0,0,0,0,6,6,6,2,58900,58900,58900,18900,0.981666667,0.981666667,0.981666667,0
1,2,30,79,29250,0.153819829,4274.27,1957,6,3937.42,0,0,0.429536727,0,0,0,0,0,521,271,148,52,59163.68,28463.66,16906.94,4686.13,0.151120511,0.162186097,0.192671681,0
13,0,30,12,4000,0.3376475,1282.65,9999,6,1915.99,0,0,0.074167355,0,0,0,0,0,287,149,77,27,19281.59,13382.29,3806.17,1350.59,0.48203975,0.557595417,0.317180833,0
129,2,21,1,15000,0.619,8356.5,9999,1,9285,0,0,2.2284,0,0,0,0,0,15,15,15,15,13285,13285,13285,13285,0.885666667,0.885666667,0.885666667,0
62,0,51,65,28500,0,22052.76,9999,6,85996.97,0,0,10.3196364,0,0,2,0,2500,0,0,0,0,0,0,0,0,0,0,0,0
6,0,33,2,20000,0.94449,17945.31,9999,2,10972.9,0,0,2.19458,0,0,0,0,0,8,8,8,7,21945.8,21945.8,21945.8,18889.8,0.548645,0.548645,0.548645,1
70,2,34,1,50000,0.575,25875,9999,1,28750,0,0,1.71641791,0,0,0,0,0,3,3,3,3,28750,28750,28750,28750,0.575,0.575,0.575,0
125,2,24,3,6000,0.095035,95,42,3,767.03,1,671.24,0.1150545,1,3,0,414.27,0,46,46,46,1,5473.62,5473.62,5473.62,100,0.30409,0.30409,0.30409,0
85,0,34,54,90000,0.132358667,7792.15,227,6,34928.55,0,0,3.492855,0,1,1,3709.66,12500,422,228,156,52,271792.14,137388.5,71268.22,8261.52,0.277906074,0.254423148,0.26395637,0
18,0,37,3,30000,0.927366667,25715.22,9999,3,17475.4,0,0,1.398032,0,0,1,0,1250,10,10,10,5,50931.6,50931.6,50931.6,27813,0.565906667,0.565906667,0.565906667,0
36,0,33,55,47500,0.145021263,1133.48,16,6,17196.45,2,28515.035,1.719645,2,2,1,4752.51,2333.33,20,8,4,1,145378.92,69718,16268,2116,0.285056706,0.244624561,0.114161404,0
118,2,24,15,7500,1,7125,9999,6,4345.16,0,0,0.613434353,0,0,0,0,0,12,5,3,1,57546.8,30416.1,15522.1,7500,0.657677714,0.675913333,0.689871111,0
84,2,41,63,39000,0.064512821,36978.27,9999,6,33733.75,0,0,3.113884615,4,0,0,0,0,42,36,24,1,76057.14,13708.36,6911.92,2516,0.162515256,0.058582735,0.059076239,0
102,0,34,5,10000,1,9500,9999,5,9980,0,0,1.996,0,0,0,0,0,13,13,4,1,63293,63293,30000,10000,1.26586,1.26586,1,1
1,2,24,12,16500,0.356772121,5259.96,9999,6,1772.71,0,0,0.21061901,0,0,1,0,166.67,88,41,13,8,28252.94,11625.03,8158.3,5578.6,0.153132466,0.117424545,0.164814141,0
45,0,37,8,2000,0,1067.13,9999,6,6497.18,0,0,0.7796616,0,0,0,0,0,2,1,0,0,11200,1200,0,0,0.180645161,0.023076923,0,0
139,0,35,21,3500,0.814,2706.55,9999,3,1783,0,0,0.28528,1,0,0,0,0,1,1,1,1,2849,2849,2849,2849,0.814,0.814,0.814,1
132,2,38,13,30000,0.650833333,18548.75,9999,4,14881.25,0,0,1.488125,1,0,0,0,0,4,4,4,4,19525,19525,19525,19525,0.650833333,0.650833333,0.650833333,0
1,2,24,22,7500,0.285133333,1982.07,9999,6,4857.14,0,0,3.238093333,4,0,2,0,1333.33,72,36,27,11,12855.01,6617.76,4162.88,2086.39,0.142833444,0.147061333,0.185016889,0
114,0,34,15,10000,0.602953,4768.61,9999,6,4438.69,0,0,0.591825333,4,1,4,833.33,8666.67,9,2,2,2,43752.7,5000,5000,5000,0.364605833,0.083333333,0.166666667,1
38,2,32,24,4000,0.35431,943.28,91,6,1065.15,2,999.295,0.255636,2,3,1,479.89,666.67,8,5,2,1,6700,5200,1800,1000,0.139583333,0.216666667,0.15,1
17,0,53,94,55000,0.414909091,21678.71,9999,6,9282.4,0,0,0.46412,0,0,0,0,0,74,32,17,4,319216.72,129241.28,76860.46,22820,0.483661697,0.391640242,0.46582097,0
84,2,25,11,40000,0.27390475,10408.38,146,6,6772.97,1,2000,0.381575775,1,13,0,593.51,0,22,22,22,8,11544.17,11544.17,11544.17,10956.19,0.144302125,0.144302125,0.144302125,0
63,2,34,6,2000,1.0035,1831.6,9999,5,1920.2,0,0,0.329177143,0,0,0,0,0,36,36,30,9,9924,9924,6003,1999,0.9924,0.9924,1.0005,0
121,0,28,23,38000,0.978821053,35326.38,9999,6,25975.81,0,0,5.667449455,0,0,1,0,1666.67,100,65,25,13,242710.67,161248.02,111696.59,37167.2,0.577882548,0.707228158,0.979794649,0
